movie,people,order,leading
10424,126489,15,0
10424,13937,16,0
10424,188585,17,0
10424,105186,18,0
10424,58638,19,0
10424,290762,20,0
10424,17135,21,0
10424,101676,22,0
10424,10079,23,0
10424,253700,24,0
10424,14501,25,0
10424,185972,26,0
10424,16572,27,0
10424,144190,28,0
10424,179869,29,0
10424,98213,30,0
10425,1843,1,1
10425,5803,2,1
10425,5045,3,0
10425,43517,4,0
10425,46359,5,0
10426,14600,1,1
10426,14601,2,0
10426,14602,3,0
10426,14603,4,0
10426,41314,5,0
10426,2119,6,0
10427,14604,1,1
10427,14609,2,1
10427,13767,3,1
10427,14608,4,0
10427,14607,5,0
10427,14606,6,0
10427,14605,7,0
10427,48354,8,0
10427,1346,9,0
10427,48355,10,0
10427,48356,11,0
10428,611,1,1
10428,205,2,1
10428,14615,3,0
10428,10211,4,0
10428,4920,5,0
10428,12281,6,0
10428,129267,7,0
10429,1098,1,1
10429,9803,2,0
10429,235,3,0
10430,14624,1,1
10430,784,2,1
10430,14629,3,1
10430,1073,4,1
10430,1539,5,0
10430,14628,6,0
10430,14627,7,0
10430,14626,8,0
10430,94999,9,0
10430,14625,10,0
10430,161725,11,0
10431,1216,1,1
10431,4423,2,1
10431,1277,3,0
10431,14636,4,0
10431,6922,5,0
10431,1396,6,0
10431,14639,7,0
10431,7033,8,0
10432,14640,1,1
10432,5075,2,1
10432,14642,3,0
10432,14641,4,0
10432,14646,5,0
10432,14647,6,0
10432,14648,7,0
10433,1465,1,1
10433,4499,2,1
10433,104776,3,1
10433,14656,4,0
10433,14655,5,0
10433,14654,6,0
10433,14653,7,0
10433,141648,8,0
10433,187645,9,0
10433,245784,10,0
10434,1300,1,1
10434,574,2,1
10434,754,3,1
10434,14658,4,1
10434,11005,5,0
10434,14657,6,0
10434,851,7,0
10434,991,8,0
10435,1849,1,1
10435,306,2,1
10435,4001,3,1
10435,4002,4,1
10436,1352,1,1
10436,14659,2,1
10436,14660,3,0
10436,14661,4,0
10436,5300,5,0
10437,4894,1,1
10437,14664,2,1
10437,14665,3,1
10437,2911,4,1
10437,35,5,1
10437,16204,6,1
10437,10649,7,1
10437,1248,8,1
10437,2646,9,1
10437,104209,10,1
10437,19537,11,1
10437,622,12,0
10437,29275,13,0
10438,5945,1,1
10438,1232,2,1
10438,14671,3,1
10438,14670,4,1
10438,166087,5,0
10438,4593,6,0
10438,124152,7,0
10438,13075,8,0
10439,14674,1,1
10439,4973,2,1
10439,11812,3,1
10439,14678,4,1
10439,4226,5,1
10439,14677,6,1
10439,14676,7,0
10440,1822,1,1
10440,3995,2,1
10440,3977,3,1
10440,11159,4,0
10440,38988,5,0
10440,53284,6,0
10440,65199,7,0
10440,40997,8,0
10440,3896,9,0
10441,1822,1,1
10441,1782,2,0
10441,1703,3,0
10441,1877,4,0
10441,1702,5,0
10441,5800,6,0
10441,3874,7,0
10441,19173,8,0
10441,3973,9,0
10441,3975,10,0
10441,5826,11,0
10441,66024,12,0
10441,3964,13,0
10441,7702,14,0
10441,1417,15,0
10441,3966,16,0
10441,54612,17,0
10441,64363,18,0
10441,2248,19,0
10441,64923,20,0
10441,5517,21,0
10441,4876,22,0
10441,3409,23,0
10441,3871,24,0
10441,66025,25,0
10441,5801,26,0
10441,61985,27,0
10441,1697,28,0
10441,3829,29,0
10441,65048,30,0
10441,64504,31,0
10441,66014,32,0
10441,64533,33,0
10441,64935,34,0
10441,66031,35,0
10441,66039,36,0
10441,15982,37,0
10441,43064,38,0
10441,65095,39,0
10441,66033,40,0
10441,2678,41,0
10441,4391,42,0
10441,39870,43,0
10441,66026,44,0
10441,65049,45,0
10441,66043,46,0
10441,2181,47,0
10441,57918,48,0
10441,64218,49,0
10441,66040,50,0
10441,64296,51,0
10441,66036,52,0
10441,62989,53,0
10441,1932,54,0
10441,66032,55,0
10441,4002,56,0
10441,65022,57,0
10441,2609,58,0
10441,65089,59,0
10441,7136,60,0
10441,3806,61,0
10441,93931,62,0
10441,6194,63,0
10441,65104,64,0
10441,66017,65,0
10441,4444,66,0
10441,66029,67,0
10441,39876,68,0
10441,12827,69,0
10441,38778,70,0
10441,3984,71,0
10441,66035,72,0
10441,66037,73,0
10441,3854,74,0
10441,66044,75,0
10441,66028,76,0
10441,66027,77,0
10441,66038,78,0
10441,11230,79,0
10441,65570,80,0
10441,3988,81,0
10441,16458,82,0
10441,3824,83,0
10441,3991,84,0
10441,3958,85,0
10441,58366,86,0
10441,18176,87,0
10441,636,88,0
10441,6573,89,0
10442,14684,1,1
10442,14688,2,0
10442,1074,3,0
10442,14689,4,0
10442,14687,5,0
10442,2092,6,0
10443,1507,1,1
10443,2081,2,0
10443,14719,3,0
10443,14720,4,0
10443,2596,5,0
10443,7545,6,0
10443,14721,7,0
10443,14722,8,0
10443,5740,9,0
10444,2081,1,1
10444,4700,2,1
10444,4739,3,0
10444,4905,4,0
10444,1330,5,0
10444,14727,6,0
10444,10160,7,0
10444,14729,8,0
10444,14728,9,0
10444,14730,10,0
10444,14731,11,0
10444,5945,12,0
10444,201539,13,0
10444,260335,14,0
10444,141785,15,0
10444,24745,16,0
10444,16321,17,0
10444,10448,18,0
10444,210612,19,0
10444,5692,20,0
10444,33514,21,0
10444,46415,22,0
10444,27683,23,0
10444,198728,24,0
10444,17970,25,0
10444,139109,26,0
10444,256502,27,0
10444,20399,28,0
10444,198743,29,0
10444,55797,30,0
10444,197910,31,0
10444,204359,32,0
10444,6025,33,0
10444,247498,34,0
10444,180670,35,0
10444,36076,36,0
10444,34848,37,0
10444,291697,38,0
10444,187347,39,0
10444,235710,40,0
10444,252417,41,0
10444,290228,42,0
10444,201598,43,0
10444,105703,44,0
10444,18624,45,0
10444,107780,46,0
10445,1994,1,1
10445,6354,2,1
10445,3619,3,1
10445,3878,4,0
10445,4462,5,0
10445,3828,6,0
10445,72285,7,0
10445,2248,8,0
10446,6974,1,1
10446,79999,2,1
10446,1833,3,1
10446,4356,4,1
10446,94689,5,1
10446,19216,6,0
10446,14589,7,0
10446,3455,8,0
10446,7838,9,0
10446,2451,10,0
10446,54552,11,0
10446,47635,12,0
10446,42469,13,0
10446,44431,14,0
10446,38170,15,0
10446,73887,16,0
10446,40869,17,0
10446,39463,18,0
10446,54107,19,0
10446,98968,20,0
10446,70959,21,0
10446,5668,22,0
10447,5484,1,1
10447,11045,2,1
10447,52982,3,0
10447,17547,4,0
10447,58643,5,0
10447,5782,6,0
10447,116426,7,0
10447,110658,8,0
10447,5097,9,0
10447,4979,10,0
10448,824,1,1
10448,14746,2,1
10448,14748,3,1
10448,14737,4,1
10448,14747,5,1
10448,14745,6,1
10448,190897,7,0
10448,15603,8,0
10448,14744,9,0
10449,1491,1,1
10449,1294,2,0
10449,1298,3,0
10449,205,4,0
10450,928,1,1
10450,8295,2,0
10450,4356,3,0
10450,9491,4,0
10451,928,1,1
10451,8295,2,1
10451,1179,3,1
10451,4356,4,1
10451,6719,5,0
10451,4329,6,0
10451,14762,7,0
10451,7630,8,0
10451,14767,9,0
10451,14768,10,0
10452,14770,1,1
10452,14778,2,1
10452,38063,3,1
10452,14026,4,0
10452,10742,5,0
10452,126489,6,0
10453,2552,1,1
10453,376,2,1
10453,2403,3,1
10453,14780,4,0
10453,5982,5,0
10453,14789,6,0
10454,814,1,1
10454,202,2,1
10454,1593,3,0
10454,11564,4,0
10454,14790,5,0
10455,1216,1,1
10455,14795,2,1
10455,14320,3,0
10455,14804,4,0
10455,1396,5,0
10455,141845,6,0
10455,14802,7,0
10456,1215,1,1
10456,7030,2,0
10456,807,3,0
10456,14805,4,0
10456,368,5,0
10456,14806,6,0
10456,14807,7,0
10456,15764,8,0
10456,102863,9,0
10456,15704,10,0
10457,838,1,1
10457,4916,2,1
10457,14814,3,0
10457,7190,4,0
10457,14817,5,0
10457,14815,6,0
10457,14816,7,0
10457,14818,8,0
10458,5963,1,1
10458,5287,2,1
10458,9598,3,1
10458,1144,4,0
10458,10098,5,0
10458,4805,6,0
10459,237,1,1
10459,9893,2,0
10459,14823,3,0
10460,4655,1,1
10460,354,2,1
10460,14400,3,1
10460,5344,4,1
10460,14831,5,1
10460,10883,6,1
10460,14832,7,1
10460,5866,8,0
10460,14277,9,0
10461,481,1,1
10461,430,2,1
10461,6064,3,1
10461,2252,4,1
10461,14839,5,0
10461,14843,6,0
10461,14842,7,0
10461,14841,8,0
10461,14840,9,0
10461,7565,10,0
10462,14853,1,1
10462,14844,2,1
10462,14855,3,1
10462,6860,4,1
10462,14854,5,1
10462,14851,6,0
10462,14850,7,0
10462,116362,8,0
10462,103988,9,0
10462,13981,10,0
10462,28913,11,0
10462,261947,12,0
10462,16913,13,0
10462,7033,14,0
10462,14852,15,0
10463,14857,1,1
10463,7031,2,1
10463,14858,3,1
10463,14859,4,0
10463,14856,5,0
10463,16000,6,0
10463,16051,7,0
10463,251761,8,0
10463,27421,9,0
10463,15565,10,0
10463,99652,11,0
10464,745,1,1
10464,644,2,1
10464,870,3,1
10464,6938,4,1
10464,14863,5,0
10464,14864,6,0
10464,11088,7,0
10464,14865,8,0
10465,14872,1,1
10465,14879,2,1
10465,14878,3,1
10465,14877,4,0
10465,14875,5,0
10465,14874,6,0
10465,14876,7,0
10465,14873,8,0
10465,21982,9,0
10466,1634,1,1
10466,840,2,1
10466,472,3,1
10466,25252,4,0
10466,5256,5,0
10466,14264,6,0
10466,146,7,0
10467,18477,1,1
10467,16609,2,1
10467,1833,3,0
10467,38299,4,0
10467,2064,5,0
10467,2808,6,0
10467,15267,7,0
10467,10987,8,0
10467,56905,9,0
10467,40869,10,0
10467,7249,11,0
10467,40975,12,0
10467,3191,13,0
10467,5763,14,0
10467,40896,15,0
10467,40832,16,0
10467,56929,17,0
10467,34748,18,0
10467,14601,19,0
10467,4171,20,0
10467,40892,21,0
10467,41324,22,0
10467,57465,23,0
10467,57647,24,0
10467,42208,25,0
10467,7816,26,0
10467,11610,27,0
10467,40965,28,0
10467,49638,29,0
10467,44904,30,0
10467,122980,31,0
10467,44211,32,0
10467,122981,33,0
10467,2966,34,0
10468,5045,1,1
10468,1678,2,1
10468,11686,3,0
10468,2011,4,0
10468,8324,5,0
10468,3191,6,0
10468,1970,7,0
10468,7683,8,0
10469,8348,1,1
10469,556,2,1
10469,2535,3,1
10469,2941,4,1
10469,8543,5,1
10469,14894,6,1
10469,14895,7,0
10469,14896,8,0
10469,14897,9,0
10469,14893,10,0
10469,15825,11,0
10470,14902,1,1
10470,14903,2,1
10470,14905,3,1
10470,14906,4,1
10470,14907,5,1
10470,14908,6,1
10470,14904,7,1
10471,8417,1,1
10471,14909,2,1
10471,1190,3,1
10471,6735,4,1
10471,108151,5,0
10471,108152,6,0
10471,108153,7,0
10471,108154,8,0
10471,108155,9,0
10471,6892,10,0
10471,16866,11,0
10472,2244,1,1
10472,496,2,1
10472,14912,3,0
10472,14914,4,0
10472,14915,5,0
10473,1422,1,1
10473,426,2,1
10473,14918,3,1
10473,13830,4,1
10473,5093,5,1
10473,7085,6,1
10473,5019,7,1
10473,14919,8,1
10473,14921,9,1
10473,14920,10,1
10473,247,11,1
10473,70269,12,0
10473,16903,13,0
10473,7083,14,0
10473,48116,15,0
10473,18938,16,0
10473,17706,17,0
10474,14927,1,1
10474,78,2,1
10474,13931,3,0
10474,2107,4,0
10474,14928,5,0
10474,14929,6,0
10474,60942,7,0
10474,60943,8,0
10476,1300,1,1
10476,402,2,1
10476,9,3,0
10476,974,4,0
10477,58,1,1
10477,2246,2,0
10477,10929,3,0
10477,14947,4,0
10477,14948,5,0
10477,385,6,0
10477,14944,7,0
10478,1126,1,1
10478,2211,2,1
10478,10619,3,1
10478,14949,4,0
10478,14950,5,0
10478,14951,6,0
10478,14952,7,0
10479,1690,1,1
10479,1673,2,1
10479,1958,3,0
10479,6345,4,0
10480,2646,1,1
10480,554,2,1
10480,346,3,1
10480,2442,4,1
10480,7172,5,1
10480,14956,6,1
10480,810,7,1
10480,14957,8,1
10480,14960,9,1
10480,6835,10,1
10480,309,11,0
10480,20152,12,0
10480,44926,13,0
10480,12266,14,0
10481,1938,1,1
10481,6558,2,1
10481,64532,3,0
10481,6587,4,0
10481,54469,5,0
10482,1508,1,1
10482,14961,2,0
10482,5639,3,0
10482,14964,4,0
10482,14963,5,0
10482,14962,6,0
10483,1493,1,1
10483,900,2,0
10483,2256,3,0
10483,14971,4,0
10483,14972,5,0
10484,1334,1,1
10484,13917,2,1
10484,887,3,1
10484,11022,4,1
10484,14977,5,0
10484,14981,6,0
10484,14982,7,0
10484,14980,8,0
10484,14978,9,0
10484,14979,10,0
10485,14124,1,1
10485,14045,2,1
10485,13080,3,0
10485,368,4,0
10485,4505,5,0
10485,14989,6,0
10485,14993,7,0
10485,14992,8,0
10485,12926,9,0
10485,14991,10,0
10485,14990,11,0
10485,251146,12,0
10485,37396,13,0
10485,72968,14,0
10485,14567,15,0
10485,279051,16,0
10485,16886,17,0
10485,35014,18,0
10486,2764,1,1
10486,19035,2,1
10486,7235,3,1
10486,59496,4,0
10486,18697,5,0
10486,7234,6,0
10487,1563,1,1
10487,14994,2,0
10487,14780,3,0
10487,14996,4,0
10488,1327,1,1
10488,5288,2,1
10488,2463,3,0
10488,13052,4,0
10488,4597,5,0
10488,3601,6,0
10489,619,1,1
10489,2176,2,1
10489,3149,3,0
10489,4197,4,0
10490,345,1,1
10490,1064,2,1
10490,20557,3,0
10490,5796,4,0
10490,14999,5,0
10490,2711,6,0
10490,12068,7,0
10490,10760,8,0
10490,254960,9,0
10491,5963,1,1
10491,5288,2,1
10491,5616,3,1
10491,13609,4,1
10491,15001,5,1
10491,852,6,1
10491,15005,7,1
10491,15004,8,0
10492,376,1,1
10492,1336,2,1
10492,5131,3,0
10493,9301,1,1
10493,1663,2,1
10493,4920,3,0
10493,56637,4,0
10493,15006,5,0
10493,10985,6,0
10493,77874,7,0
10494,1466,1,1
10494,1594,2,1
10494,11183,3,0
10494,11184,4,0
10494,11185,5,0
10494,11186,6,0
10494,11187,7,0
10494,11188,8,0
10494,15011,9,0
10495,887,1,1
10495,15013,2,1
10495,14327,3,1
10495,15014,4,0
10495,16067,5,0
10495,15021,6,0
10495,3773,7,0
10495,15020,8,0
10496,15023,1,1
10496,15024,2,1
10496,4613,3,0
10496,6068,4,0
10496,6015,5,0
10496,15027,6,0
10496,10616,7,0
10496,15031,8,0
10496,15032,9,0
10496,15030,10,0
10496,9898,11,0
10496,5054,12,0
10496,47873,13,0
10497,635,1,1
10497,9302,2,0
10497,9542,3,0
10497,1539,4,0
10497,15034,5,0
10498,308,1,1
10498,742,2,1
10498,6048,3,0
10498,84,4,0
10498,6049,5,0
10498,6050,6,0
10498,6051,7,0
10499,19461,1,1
10499,7151,2,1
10499,89469,3,0
10499,16342,4,0
10499,110158,5,0
10499,6928,6,0
10499,33925,7,0
10499,29274,8,0
10499,71193,9,0
10499,31513,10,0
10499,14787,11,0
10499,240366,12,0
10499,260366,13,0
10499,197577,14,0
10499,517,15,0
10500,2564,1,1
10500,1870,2,1
10500,1699,3,1
10500,4446,4,0
10500,58360,5,0
10500,2470,6,0
10500,3467,7,0
10500,2181,8,0
10500,6354,9,0
10500,4393,10,0
10501,1017,1,1
10501,1330,2,1
10501,1025,3,1
10501,13940,4,0
10501,8711,5,0
10501,15225,6,0
10501,913,7,0
10501,351,8,0
10502,8070,1,1
10502,1864,2,1
10502,2518,3,1
10502,1833,4,0
10502,3638,5,0
10502,3714,6,0
10503,1336,1,1
10503,430,2,1
10503,6934,3,0
10503,1051,4,0
10503,5476,5,0
10503,15242,6,0
10503,15241,7,0
10504,724,1,1
10504,90,2,1
10504,1418,3,1
10504,12252,4,0
10504,4976,5,0
10505,1968,1,1
10505,1850,2,1
10505,2399,3,1
10505,2608,4,1
10505,4462,5,0
10505,970,6,0
10505,3841,7,0
10505,64313,8,0
10505,75320,9,0
10505,3970,10,0
10506,15013,1,1
10506,33357,2,1
10506,183643,3,1
10506,99646,4,0
10506,18465,5,0
10507,15266,1,1
10507,15265,2,1
10507,15264,3,1
10507,15263,4,1
10507,6064,5,1
10507,2552,6,1
10507,15262,7,1
10507,13867,8,0
10507,1338,9,0
10507,13758,10,0
10507,106839,11,0
10507,100696,12,0
10507,16525,13,0
10507,146320,14,0
10507,13980,15,0
10507,26844,16,0
10507,196494,17,0
10507,10630,18,0
10507,118296,19,0
10507,107591,20,0
10507,18402,21,0
10507,50306,22,0
10507,235849,23,0
10507,29861,24,0
10507,654,25,0
10507,149196,26,0
10507,186381,27,0
10507,100686,28,0
10507,190977,29,0
10507,38322,30,0
10507,7009,31,0
10507,33072,32,0
10507,176495,33,0
10507,13190,34,0
10507,100742,35,0
10507,19322,36,0
10507,29191,37,0
10507,11889,38,0
10507,17719,39,0
10507,90,40,0
10507,28378,41,0
10507,586,42,0
10507,31582,43,0
10508,2122,1,1
10508,15267,2,0
10508,16609,3,0
10508,2808,4,0
10509,15268,1,1
10509,40417,2,1
10509,7212,3,0
10509,6223,4,0
10509,7234,5,0
10509,41764,6,0
10510,5346,1,1
10510,1951,2,1
10510,15271,3,0
10511,667,1,1
10511,9542,2,1
10511,635,3,1
10511,15277,4,1
10511,15276,5,0
10511,15275,6,0
10511,15274,7,0
10511,14414,8,0
10511,14626,9,0
10511,15273,10,0
10512,15283,1,1
10512,15282,2,1
10512,15281,3,0
10512,15280,4,0
10512,15279,5,0
10512,15278,6,0
10512,10254,7,0
10513,1066,1,1
10513,10619,2,1
10513,15287,3,0
10513,15286,4,0
10513,30724,5,0
10513,12856,6,0
10513,18395,7,0
10513,31951,8,0
10513,346,9,0
10513,14093,10,0
10513,13971,11,0
10513,44498,12,0
10513,146319,13,0
10514,24,1,1
10514,15295,2,1
10514,15294,3,1
10514,15293,4,0
10514,5272,5,0
10514,110320,6,0
10514,15291,7,0
10514,15290,8,0
10514,245557,9,0
10515,2564,1,1
10515,4393,2,1
10515,64497,3,1
10516,1508,1,1
10516,12143,2,1
10516,15301,3,1
10516,15300,4,0
10516,15299,5,0
10516,15298,6,0
10516,15297,7,0
10516,14264,8,0
10516,15296,9,0
10516,30948,10,0
10516,90579,11,0
10517,1327,1,1
10517,539,2,1
10517,5282,3,0
10517,5283,4,0
10517,5284,5,0
10517,5281,6,0
10518,40007,1,1
10518,4009,2,1
10518,1970,3,1
10518,40990,4,0
10518,57217,5,0
10519,1422,1,1
10519,34,2,1
10519,1074,3,0
10519,1544,4,0
10519,7347,5,0
10519,1418,6,0
10519,5730,7,0
10519,4854,8,0
10519,14155,9,0
10519,2083,10,0
10519,2418,11,0
10519,6862,12,0
10519,4671,13,0
10520,14853,1,1
10520,15313,2,1
10520,14852,3,1
10520,6931,4,0
10520,15312,5,0
10520,15311,6,0
10520,15310,7,0
10520,227916,8,0
10521,1068,1,1
10521,71,2,1
10521,859,3,0
10521,836,4,0
10522,3191,1,1
10522,1740,2,1
10522,1875,3,1
10522,1909,4,1
10522,1985,5,1
10522,2033,6,0
10522,1797,7,0
10522,5934,8,0
10522,2887,9,0
10522,15324,10,0
10522,54540,11,0
10522,7213,12,0
10522,7214,13,0
10522,196491,14,0
10523,2941,1,1
10523,1330,2,1
10523,15756,3,0
10523,3612,4,0
10523,7562,5,0
10523,10169,6,0
10524,308,1,1
10524,1144,2,1
10524,3045,3,1
10524,10447,4,1
10524,5982,5,1
10524,4318,6,1
10524,5277,7,1
10524,3766,8,1
10524,4617,9,1
10524,7328,10,1
10524,1576,11,1
10524,3069,12,0
10524,742,13,0
10524,10256,14,0
10524,19438,15,0
10524,9988,16,0
10524,196303,17,0
10524,15727,18,0
10524,14539,19,0
10524,80645,20,0
10524,7545,21,0
10524,196631,22,0
10524,5965,23,0
10524,9987,24,0
10524,15825,25,0
10524,10004,26,0
10525,585,1,1
10525,15330,2,0
10525,14625,3,0
10525,15329,4,0
10525,14284,5,0
10525,15328,6,0
10526,3126,1,1
10526,438,2,1
10526,3127,3,1
10526,3129,4,1
10526,3128,5,0
10526,107893,6,0
10526,107894,7,0
10527,1000,1,1
10527,1666,2,1
10527,8479,3,0
10527,16866,4,0
10527,99246,5,0
10527,164284,6,0
10528,14289,1,1
10528,114945,2,1
10528,14374,3,0
10528,114947,4,0
10528,14375,5,0
10528,21973,6,0
10529,1055,1,1
10529,1096,2,1
10529,906,3,1
10529,1280,4,0
10529,2276,5,0
10529,13962,6,0
10529,7394,7,0
10529,6375,8,0
10529,3700,9,0
10529,209983,10,0
10529,128558,11,0
10529,32029,12,0
10530,8428,1,1
10530,15340,2,1
10530,15339,3,0
10530,15338,4,0
10530,14025,5,0
10530,15337,6,0
10530,204513,7,0
10531,746,1,1
10531,345,2,1
10531,4196,3,0
10531,5093,4,0
10531,22943,5,0
10531,24118,6,0
10532,865,1,1
10532,2390,2,1
10532,15348,3,1
10532,15347,4,1
10532,14178,5,1
10532,15346,6,1
10532,15345,7,1
10532,1283,8,1
10532,15342,9,0
10532,20008,10,0
10532,240547,11,0
10532,6063,12,0
10532,21169,13,0
10533,15357,1,1
10533,5795,2,1
10533,14260,3,0
10533,15356,4,0
10533,15355,5,0
10533,7082,6,0
10533,10630,7,0
10533,586,8,0
10533,302,9,0
10533,10193,10,0
10533,15354,11,0
10533,5749,12,0
10533,10202,13,0
10533,21516,14,0
10533,914,15,0
10534,317,1,1
10534,4667,2,1
10534,553,3,1
10534,6068,4,1
10534,137,5,1
10534,146,6,0
10534,6069,7,0
10534,10212,8,0
10534,15364,9,0
10535,448,1,1
10535,914,2,1
10535,2101,3,1
10535,15375,4,0
10535,7332,5,0
10535,15374,6,0
10535,15373,7,0
10535,15372,8,0
10535,15371,9,0
10535,15370,10,0
10535,15368,11,0
10535,15369,12,0
10535,227266,13,0
10536,2252,1,1
10536,15266,2,1
10536,14167,3,1
10536,19224,4,0
10536,8548,5,0
10536,90232,6,0
10536,90233,7,0
10537,2045,1,1
10537,1822,2,1
10537,11157,3,0
10537,2248,4,0
10537,3663,5,0
10537,7972,6,0
10537,1874,7,0
10537,4001,8,0
10537,3577,9,0
10537,3979,10,0
10537,3874,11,0
10537,4988,12,0
10537,659,13,0
10537,3970,14,0
10537,11230,15,0
10537,62989,16,0
10537,3988,17,0
10537,64273,18,0
10537,4957,19,0
10537,6577,20,0
10537,4446,21,0
10537,4394,22,0
10538,15381,1,1
10538,15380,2,1
10538,2952,3,1
10538,15379,4,0
10538,15378,5,0
10538,15377,6,0
10538,8637,7,0
10538,15376,8,0
10539,412,1,1
10539,5730,2,1
10539,2651,3,1
10539,5728,4,0
10539,15383,5,0
10540,15396,1,1
10540,15395,2,1
10540,15394,3,1
10540,15393,4,0
10540,15392,5,0
10540,15391,6,0
10541,2075,1,1
10541,1530,2,1
10541,15407,3,0
10541,4603,4,0
10541,4579,5,0
10542,15426,1,1
10542,931,2,1
10542,1577,3,0
10542,15425,4,0
10542,15424,5,0
10542,814,6,0
10542,12101,7,0
10543,682,1,1
10543,12637,2,0
10543,15435,3,0
10543,15434,4,0
10543,15433,5,0
10543,677,6,0
10543,15432,7,0
10543,1332,8,0
10544,15447,1,1
10544,15446,2,1
10544,15445,3,1
10544,15444,4,1
10544,15443,5,0
10545,2564,1,1
10545,2247,2,1
10545,15451,3,1
10545,1698,4,1
10545,119533,5,0
10545,1952,6,0
10545,3975,7,0
10545,15451,8,0
10545,3846,9,0
10545,4450,10,0
10545,1688,11,0
10546,1945,1,1
10546,1949,2,1
10546,2564,3,1
10546,2609,4,0
10546,1850,5,0
10546,3576,6,0
10547,402,1,1
10547,4657,2,1
10547,5305,3,1
10547,5998,4,1
10547,2393,5,1
10547,2647,6,1
10547,6054,7,1
10547,219945,8,0
10547,219946,9,0
10548,1666,1,1
10548,5980,2,1
10548,541,3,1
10548,12636,4,1
10548,15470,5,0
10548,4374,6,0
10548,15465,7,0
10548,15459,8,0
10548,15458,9,0
10548,15456,10,0
10548,15457,11,0
10548,11196,12,0
10548,17892,13,0
10549,1098,1,1
10549,394,2,0
10549,2467,3,0
10549,437,4,0
10549,2085,5,0
10549,15469,6,0
10549,15468,7,0
10549,2088,8,0
10550,1085,1,1
10550,15480,2,1
10550,15479,3,0
10550,10833,4,0
10550,15478,5,0
10550,15477,6,0
10550,15476,7,0
10551,15490,1,1
10551,15489,2,1
10551,15488,3,0
10551,15487,4,0
10552,1055,1,1
10552,1454,2,1
10552,938,3,1
10552,5945,4,0
10552,15496,5,0
10552,15495,6,0
10552,15494,7,0
10552,15493,8,0
10552,15492,9,0
10552,15491,10,0
10553,15503,1,1
10553,9344,2,1
10553,15501,3,0
10554,1454,1,1
10554,2794,2,1
10554,14425,3,0
10555,15267,1,1
10555,2011,2,1
10555,40873,3,0
10555,1787,4,0
10555,4171,5,0
10555,19216,6,0
10556,780,1,1
10556,3069,2,1
10556,2896,3,1
10556,6360,4,0
10556,15506,5,0
10556,15505,6,0
10556,15504,7,0
10556,6061,8,0
10556,9862,9,0
10556,80645,10,0
10557,6936,1,1
10557,7545,2,1
10557,13895,3,1
10557,1157,4,1
10557,15513,5,0
10557,15512,6,0
10557,15511,7,0
10557,14125,8,0
10557,52488,9,0
10557,61869,10,0
10557,18505,11,0
10557,13162,12,0
10557,93195,13,0
10558,1877,1,1
10558,6587,2,1
10558,3663,3,1
10558,3964,4,1
10559,15518,1,1
10560,1303,1,1
10560,881,2,1
10560,10134,3,0
10560,6174,4,0
10560,2082,5,0
10560,4981,6,0
10560,2409,7,0
10560,2381,8,0
10561,15,1,1
10561,357,2,1
10561,1515,3,1
10561,71,4,1
10561,5381,5,0
10561,4592,6,0
10561,3668,7,0
10561,175,8,0
10561,1461,9,0
10562,2724,1,1
10562,496,2,1
10562,15530,3,0
10562,15529,4,0
10562,15528,5,0
10562,15527,6,0
10562,15526,7,0
10563,1139,1,1
10563,1295,2,1
10563,15533,3,0
10563,4920,4,0
10563,15532,5,0
10563,10738,6,0
10563,15531,7,0
10564,1850,1,1
10564,4204,2,1
10564,78975,3,0
10564,153973,4,0
10564,4382,5,0
10565,15534,1,1
10565,15535,2,0
10566,623,1,1
10566,1139,2,0
10566,1396,3,0
10566,15543,4,0
10567,4264,1,1
10567,1833,2,1
10567,6980,3,0
10567,41751,4,0
10567,2064,5,0
10568,191,1,1
10568,15550,2,1
10568,15549,3,1
10568,15548,4,0
10568,2911,5,0
10568,15547,6,0
10568,15546,7,0
10568,15545,8,0
10568,15544,9,0
10569,137,1,1
10569,935,2,1
10569,2390,3,0
10569,6666,4,0
10569,15551,5,0
10569,14132,6,0
10570,496,1,1
10570,61,2,1
10570,8435,3,0
10570,15558,4,0
10571,818,1,1
10571,16158,2,1
10571,11059,3,0
10571,46235,4,0
10571,108223,5,0
10571,146495,6,0
10571,30566,7,0
10571,100542,8,0
10571,88169,9,0
10572,14586,1,1
10572,6655,2,1
10572,2024,3,0
10572,5762,4,0
10573,15559,1,1
10573,5762,2,1
10573,5334,3,1
10573,2451,4,0
10573,7119,5,0
10573,7995,6,0
10573,64222,7,0
10574,17131,1,1
10574,6686,2,1
10574,57213,3,0
10574,39463,4,0
10574,1797,5,0
10574,42233,6,0
10574,49873,7,0
10574,3455,8,0
10575,838,1,1
10575,6900,2,1
10575,15566,3,0
10575,15565,4,0
10575,15564,5,0
10575,15562,6,0
10575,15563,7,0
10575,15561,8,0
10576,926,1,1
10576,591,2,1
10576,114705,3,0
10576,251146,4,0
10576,234947,5,0
10576,28208,6,0
10576,251544,7,0
10577,1237,1,1
10577,4242,2,0
10578,14520,1,1
10578,15574,2,1
10578,15573,3,0
10578,15572,4,0
10578,15571,5,0
10578,182965,6,0
10578,24193,7,0
10578,38069,8,0
10578,124612,9,0
10579,638,1,1
10579,2330,2,0
10579,5945,3,0
10579,10975,4,0
10579,15578,5,0
10579,15577,6,0
10579,776,7,0
10580,107,1,1
